danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist,hot_100,cluster
0.777,0.739,9,-9.089,1,0.039,0.00212,0.868,0.109,0.202,119.992,audio_features,2o9fz1ALwGI65oMzueYMUI,spotify:track:2o9fz1ALwGI65oMzueYMUI,https://api.spotify.com/v1/tracks/2o9fz1ALwGI65oMzueYMUI,https://api.spotify.com/v1/audio-analysis/2o9fz1ALwGI65oMzueYMUI,500550,4,acamar,frankey,0,5
0.777,0.739,9,-9.089,1,0.039,0.00212,0.868,0.109,0.202,119.992,audio_features,2o9fz1ALwGI65oMzueYMUI,spotify:track:2o9fz1ALwGI65oMzueYMUI,https://api.spotify.com/v1/tracks/2o9fz1ALwGI65oMzueYMUI,https://api.spotify.com/v1/audio-analysis/2o9fz1ALwGI65oMzueYMUI,500550,4,acamar,frankey,0,5
0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,audio_features,3iVcZ5G6tvkXZkZKlMpIUs,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/tracks/3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/audio-analysis/3iVcZ5G6tvkXZkZKlMpIUs,219333,4,alright,kendrick lamar,0,4
0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,audio_features,3iVcZ5G6tvkXZkZKlMpIUs,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/tracks/3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/audio-analysis/3iVcZ5G6tvkXZkZKlMpIUs,219333,4,alright,kendrick lamar,0,6
0.753,0.397,11,-8.763,0,0.17,0.189,0.0,0.342,0.198,114.641,audio_features,1d9AWpbn0IF95ZlgsfqAKE,spotify:track:1d9AWpbn0IF95ZlgsfqAKE,https://api.spotify.com/v1/tracks/1d9AWpbn0IF95ZlgsfqAKE,https://api.spotify.com/v1/audio-analysis/1d9AWpbn0IF95ZlgsfqAKE,275840,4,know yourself,drake,0,7
0.547,0.578,6,-10.679,0,0.0364,0.183,0.933,0.25,0.514,131.019,audio_features,2qMIhahrpJUksR0MuigQV6,spotify:track:2qMIhahrpJUksR0MuigQV6,https://api.spotify.com/v1/tracks/2qMIhahrpJUksR0MuigQV6,https://api.spotify.com/v1/audio-analysis/2qMIhahrpJUksR0MuigQV6,294360,4,deicide,crystal castles,0,5
0.424,0.465,6,-6.595,1,0.0297,0.461,5.52e-05,0.154,0.462,112.418,audio_features,65GbQI9VDTs7vo6MJL2iJA,spotify:track:65GbQI9VDTs7vo6MJL2iJA,https://api.spotify.com/v1/tracks/65GbQI9VDTs7vo6MJL2iJA,https://api.spotify.com/v1/audio-analysis/65GbQI9VDTs7vo6MJL2iJA,206387,3,coming home,leon bridges,0,1
0.424,0.465,6,-6.595,1,0.0297,0.461,5.52e-05,0.154,0.462,112.418,audio_features,65GbQI9VDTs7vo6MJL2iJA,spotify:track:65GbQI9VDTs7vo6MJL2iJA,https://api.spotify.com/v1/tracks/65GbQI9VDTs7vo6MJL2iJA,https://api.spotify.com/v1/audio-analysis/65GbQI9VDTs7vo6MJL2iJA,206387,3,coming home,leon bridges,0,1
0.563,0.81,8,-9.158,1,0.0372,0.0111,2.71e-05,0.142,0.761,99.996,audio_features,0w3S2fu7DmZFekIEUhG554,spotify:track:0w3S2fu7DmZFekIEUhG554,https://api.spotify.com/v1/tracks/0w3S2fu7DmZFekIEUhG554,https://api.spotify.com/v1/audio-analysis/0w3S2fu7DmZFekIEUhG554,176361,4,hercules theme 2014,hercules & love affair,0,2
0.753,0.709,6,-7.217,0,0.224,0.0507,0.0124,0.0872,0.437,115.004,audio_features,2AvFleZf3nZWhgfBqnSSfd,spotify:track:2AvFleZf3nZWhgfBqnSSfd,https://api.spotify.com/v1/tracks/2AvFleZf3nZWhgfBqnSSfd,https://api.spotify.com/v1/audio-analysis/2AvFleZf3nZWhgfBqnSSfd,256320,4,forever,majid jordan,0,6
0.785,0.764,4,-5.279,0,0.04,0.149,0.813,0.204,0.96,93.987,audio_features,2M7fA5L6zH9oxq53WsaYB4,spotify:track:2M7fA5L6zH9oxq53WsaYB4,https://api.spotify.com/v1/tracks/2M7fA5L6zH9oxq53WsaYB4,https://api.spotify.com/v1/audio-analysis/2M7fA5L6zH9oxq53WsaYB4,262991,4,next to you,poolside,0,5
0.478,0.602,5,-7.655,0,0.0947,0.0685,0.0273,0.198,0.201,109.379,audio_features,4ipQMswAdmanJyyFDOUYf5,spotify:track:4ipQMswAdmanJyyFDOUYf5,https://api.spotify.com/v1/tracks/4ipQMswAdmanJyyFDOUYf5,https://api.spotify.com/v1/audio-analysis/4ipQMswAdmanJyyFDOUYf5,293910,4,papi pacify,fka twigs,0,7
0.589,0.441,4,-8.51,0,0.0313,0.485,0.00683,0.0829,0.328,139.979,audio_features,7FqJW5Xa8xdtQFSYcdkGp0,spotify:track:7FqJW5Xa8xdtQFSYcdkGp0,https://api.spotify.com/v1/tracks/7FqJW5Xa8xdtQFSYcdkGp0,https://api.spotify.com/v1/audio-analysis/7FqJW5Xa8xdtQFSYcdkGp0,235693,4,magnolia,young & sick,0,1
0.303,0.83,11,-5.911,1,0.0822,0.00101,0.00019,0.174,0.479,171.868,audio_features,3V9XqBo46sHuJa5ARCWpxh,spotify:track:3V9XqBo46sHuJa5ARCWpxh,https://api.spotify.com/v1/tracks/3V9XqBo46sHuJa5ARCWpxh,https://api.spotify.com/v1/audio-analysis/3V9XqBo46sHuJa5ARCWpxh,237209,4,dark matter,feathers,0,0
0.345,0.543,6,-10.707,0,0.0682,0.19,2.41e-06,0.187,0.343,114.291,audio_features,1IfhjPjiTYrTFxyRlV5QRN,spotify:track:1IfhjPjiTYrTFxyRlV5QRN,https://api.spotify.com/v1/tracks/1IfhjPjiTYrTFxyRlV5QRN,https://api.spotify.com/v1/audio-analysis/1IfhjPjiTYrTFxyRlV5QRN,187732,3,callie (feat. vic mensa),donnie trumpet,0,7
0.836,0.427,8,-8.516,0,0.27,0.0474,0.0,0.101,0.368,99.912,audio_features,5LAKjqbB5uurPpxFEicd9S,spotify:track:5LAKjqbB5uurPpxFEicd9S,https://api.spotify.com/v1/tracks/5LAKjqbB5uurPpxFEicd9S,https://api.spotify.com/v1/audio-analysis/5LAKjqbB5uurPpxFEicd9S,217680,4,wu-tang forever,drake,0,6
0.786,0.555,10,-10.276,1,0.0471,0.454,0.0173,0.0826,0.673,95.1,audio_features,1PehfITh0TTRx3LkDdV4h3,spotify:track:1PehfITh0TTRx3LkDdV4h3,https://api.spotify.com/v1/tracks/1PehfITh0TTRx3LkDdV4h3,https://api.spotify.com/v1/audio-analysis/1PehfITh0TTRx3LkDdV4h3,261373,4,fame (2007 remastered),david bowie,0,2
0.717,0.862,8,-4.736,1,0.054,0.00689,0.0,0.321,0.52,130.021,audio_features,1ULa3GfdMKs0MfRpm6xVlu,spotify:track:1ULa3GfdMKs0MfRpm6xVlu,https://api.spotify.com/v1/tracks/1ULa3GfdMKs0MfRpm6xVlu,https://api.spotify.com/v1/audio-analysis/1ULa3GfdMKs0MfRpm6xVlu,224933,4,we dem boyz,wiz khalifa,0,7
0.59,0.678,9,-4.686,0,0.052,0.0108,1.08e-06,0.129,0.327,104.915,audio_features,6HF1SjDA0v6HpFzehR4eMa,spotify:track:6HF1SjDA0v6HpFzehR4eMa,https://api.spotify.com/v1/tracks/6HF1SjDA0v6HpFzehR4eMa,https://api.spotify.com/v1/audio-analysis/6HF1SjDA0v6HpFzehR4eMa,243480,4,ego free sex free,autre ne veut,0,7
0.586,0.805,1,-9.542,1,0.0548,0.0248,0.000187,0.353,0.201,110.325,audio_features,1v12gRe7YotrVpKJyMaR92,spotify:track:1v12gRe7YotrVpKJyMaR92,https://api.spotify.com/v1/tracks/1v12gRe7YotrVpKJyMaR92,https://api.spotify.com/v1/audio-analysis/1v12gRe7YotrVpKJyMaR92,374133,4,her fantasy,matthew dear,0,7
0.586,0.805,1,-9.542,1,0.0548,0.0248,0.000187,0.353,0.201,110.325,audio_features,1v12gRe7YotrVpKJyMaR92,spotify:track:1v12gRe7YotrVpKJyMaR92,https://api.spotify.com/v1/tracks/1v12gRe7YotrVpKJyMaR92,https://api.spotify.com/v1/audio-analysis/1v12gRe7YotrVpKJyMaR92,374133,4,her fantasy,matthew dear,0,7
0.265,0.352,6,-9.433,1,0.0369,0.645,0.635,0.174,0.206,67.407,audio_features,1VrUeEmCs6wGwPkWuEFr09,spotify:track:1VrUeEmCs6wGwPkWuEFr09,https://api.spotify.com/v1/tracks/1VrUeEmCs6wGwPkWuEFr09,https://api.spotify.com/v1/audio-analysis/1VrUeEmCs6wGwPkWuEFr09,201034,4,little people (black city),matthew dear,0,3
0.804,0.785,8,-7.901,1,0.129,0.0307,0.000911,0.179,0.44,124.048,audio_features,6DQ3zYYidPbilQPJwsf6SA,spotify:track:6DQ3zYYidPbilQPJwsf6SA,https://api.spotify.com/v1/tracks/6DQ3zYYidPbilQPJwsf6SA,https://api.spotify.com/v1/audio-analysis/6DQ3zYYidPbilQPJwsf6SA,250067,4,confess to me,disclosure,0,7
0.574,0.946,10,-4.334,1,0.0409,0.0776,0.222,0.341,0.381,99.999,audio_features,6ToMP2MeYXOwROMKPNCarM,spotify:track:6ToMP2MeYXOwROMKPNCarM,https://api.spotify.com/v1/tracks/6ToMP2MeYXOwROMKPNCarM,https://api.spotify.com/v1/audio-analysis/6ToMP2MeYXOwROMKPNCarM,355881,4,let me show you love,cut copy,0,4
0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,audio_features,4EWCNWgDS8707fNSZ1oaA5,spotify:track:4EWCNWgDS8707fNSZ1oaA5,https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5,https://api.spotify.com/v1/audio-analysis/4EWCNWgDS8707fNSZ1oaA5,211000,4,new slaves,kanye west,0,2
0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,audio_features,4EWCNWgDS8707fNSZ1oaA5,spotify:track:4EWCNWgDS8707fNSZ1oaA5,https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5,https://api.spotify.com/v1/audio-analysis/4EWCNWgDS8707fNSZ1oaA5,211000,4,new slaves,kanye west,0,6
0.804,0.708,10,-5.099,0,0.0394,0.108,0.0636,0.0528,0.966,141.996,audio_features,6JAGNA8nEhp6FHQlS1LzGt,spotify:track:6JAGNA8nEhp6FHQlS1LzGt,https://api.spotify.com/v1/tracks/6JAGNA8nEhp6FHQlS1LzGt,https://api.spotify.com/v1/audio-analysis/6JAGNA8nEhp6FHQlS1LzGt,336160,4,sexy socialite,chromeo,0,2
0.798,0.664,8,-5.357,0,0.0329,0.0113,0.0343,0.14,0.868,110.974,audio_features,1saiatbdGSdjCJ5X4TrnJz,spotify:track:1saiatbdGSdjCJ5X4TrnJz,https://api.spotify.com/v1/tracks/1saiatbdGSdjCJ5X4TrnJz,https://api.spotify.com/v1/audio-analysis/1saiatbdGSdjCJ5X4TrnJz,273800,4,okay,holy ghost!,0,2
0.537,0.0317,11,-25.413,0,0.0297,0.845,0.951,0.111,0.0399,87.343,audio_features,3Yf61qBDL0y5pVSGANYifS,spotify:track:3Yf61qBDL0y5pVSGANYifS,https://api.spotify.com/v1/tracks/3Yf61qBDL0y5pVSGANYifS,https://api.spotify.com/v1/audio-analysis/3Yf61qBDL0y5pVSGANYifS,79837,4,weight,mikal cronin,0,3
0.625,0.756,7,-6.954,1,0.231,0.00933,0.00134,0.324,0.673,123.948,audio_features,7qVLZuvzNjyiy3TVtEBwBE,spotify:track:7qVLZuvzNjyiy3TVtEBwBE,https://api.spotify.com/v1/tracks/7qVLZuvzNjyiy3TVtEBwBE,https://api.spotify.com/v1/audio-analysis/7qVLZuvzNjyiy3TVtEBwBE,284027,4,when a fire starts to burn,disclosure,0,6
0.625,0.756,7,-6.954,1,0.231,0.00933,0.00134,0.324,0.673,123.948,audio_features,7qVLZuvzNjyiy3TVtEBwBE,spotify:track:7qVLZuvzNjyiy3TVtEBwBE,https://api.spotify.com/v1/tracks/7qVLZuvzNjyiy3TVtEBwBE,https://api.spotify.com/v1/audio-analysis/7qVLZuvzNjyiy3TVtEBwBE,284027,4,when a fire starts to burn,disclosure,0,6
0.625,0.756,7,-6.954,1,0.231,0.00933,0.00134,0.324,0.673,123.948,audio_features,7qVLZuvzNjyiy3TVtEBwBE,spotify:track:7qVLZuvzNjyiy3TVtEBwBE,https://api.spotify.com/v1/tracks/7qVLZuvzNjyiy3TVtEBwBE,https://api.spotify.com/v1/audio-analysis/7qVLZuvzNjyiy3TVtEBwBE,284027,4,when a fire starts to burn - midland remix,disclosure,0,6
0.625,0.756,7,-6.954,1,0.231,0.00933,0.00134,0.324,0.673,123.948,audio_features,7qVLZuvzNjyiy3TVtEBwBE,spotify:track:7qVLZuvzNjyiy3TVtEBwBE,https://api.spotify.com/v1/tracks/7qVLZuvzNjyiy3TVtEBwBE,https://api.spotify.com/v1/audio-analysis/7qVLZuvzNjyiy3TVtEBwBE,284027,4,when a fire starts to burn - midland remix,disclosure,0,6
0.651,0.465,6,-8.499,0,0.0792,0.00386,0.847,0.0878,0.334,207.996,audio_features,5hSEvpw9Jagg0RY78Ulbnw,spotify:track:5hSEvpw9Jagg0RY78Ulbnw,https://api.spotify.com/v1/tracks/5hSEvpw9Jagg0RY78Ulbnw,https://api.spotify.com/v1/audio-analysis/5hSEvpw9Jagg0RY78Ulbnw,154613,3,fake tales of san francisco,arctic monkeys,0,5
0.518,0.385,9,-11.13,0,0.0286,0.639,0.000532,0.093,0.264,100.877,audio_features,1YVD5cqaERd5F5w4IA9yFY,spotify:track:1YVD5cqaERd5F5w4IA9yFY,https://api.spotify.com/v1/tracks/1YVD5cqaERd5F5w4IA9yFY,https://api.spotify.com/v1/audio-analysis/1YVD5cqaERd5F5w4IA9yFY,405027,4,billie holiday,warpaint,0,1
0.774,0.901,9,-5.398,0,0.216,0.0413,4.8e-06,0.873,0.77,128.024,audio_features,3maxJu6kzjJZVJ5RjATzQ5,spotify:track:3maxJu6kzjJZVJ5RjATzQ5,https://api.spotify.com/v1/tracks/3maxJu6kzjJZVJ5RjATzQ5,https://api.spotify.com/v1/audio-analysis/3maxJu6kzjJZVJ5RjATzQ5,269867,4,goody two shoes,duck sauce,0,4
0.547,0.635,2,-5.569,1,0.137,0.0127,5.01e-06,0.0585,0.525,113.678,audio_features,6golelYKuy85o3u0cxIxFK,spotify:track:6golelYKuy85o3u0cxIxFK,https://api.spotify.com/v1/tracks/6golelYKuy85o3u0cxIxFK,https://api.spotify.com/v1/audio-analysis/6golelYKuy85o3u0cxIxFK,245293,4,the wire,haim,0,7
0.552,0.877,1,-5.765,1,0.0353,0.0585,0.899,0.0746,0.597,176.05,audio_features,5MhMXTuVODDF234VDvSxQx,spotify:track:5MhMXTuVODDF234VDvSxQx,https://api.spotify.com/v1/tracks/5MhMXTuVODDF234VDvSxQx,https://api.spotify.com/v1/audio-analysis/5MhMXTuVODDF234VDvSxQx,283636,4,awake,tycho,0,5
0.542,0.946,10,-6.307,1,0.0505,0.00856,5.38e-06,0.386,0.388,108.496,audio_features,0XXQKR2wpyFY0c7mS8xCJy,spotify:track:0XXQKR2wpyFY0c7mS8xCJy,https://api.spotify.com/v1/tracks/0XXQKR2wpyFY0c7mS8xCJy,https://api.spotify.com/v1/audio-analysis/0XXQKR2wpyFY0c7mS8xCJy,216827,4,man i need,jagwar ma,0,4
0.695,0.94,7,-2.935,1,0.127,0.019,0.8,0.623,0.345,100.262,audio_features,6lhJ2gqFhXCSdUbqByfCyd,spotify:track:6lhJ2gqFhXCSdUbqByfCyd,https://api.spotify.com/v1/tracks/6lhJ2gqFhXCSdUbqByfCyd,https://api.spotify.com/v1/audio-analysis/6lhJ2gqFhXCSdUbqByfCyd,246521,4,n.o. bounce,big freedia,0,4
0.632,0.477,2,-7.875,1,0.0509,0.0352,0.000185,0.0751,0.369,114.918,audio_features,5yWrTtA4jCT6QYLT17yn0C,spotify:track:5yWrTtA4jCT6QYLT17yn0C,https://api.spotify.com/v1/tracks/5yWrTtA4jCT6QYLT17yn0C,https://api.spotify.com/v1/audio-analysis/5yWrTtA4jCT6QYLT17yn0C,224720,4,now is not the time,chvrches,0,7
0.632,0.477,2,-7.875,1,0.0509,0.0352,0.000185,0.0751,0.369,114.918,audio_features,5yWrTtA4jCT6QYLT17yn0C,spotify:track:5yWrTtA4jCT6QYLT17yn0C,https://api.spotify.com/v1/tracks/5yWrTtA4jCT6QYLT17yn0C,https://api.spotify.com/v1/audio-analysis/5yWrTtA4jCT6QYLT17yn0C,224720,4,now is not the time,chvrches,0,7
0.636,0.849,0,-7.075,1,0.106,0.0438,0.0,0.372,0.917,156.036,audio_features,3Pzh926pXggbMe2ZpXyMV7,spotify:track:3Pzh926pXggbMe2ZpXyMV7,https://api.spotify.com/v1/tracks/3Pzh926pXggbMe2ZpXyMV7,https://api.spotify.com/v1/audio-analysis/3Pzh926pXggbMe2ZpXyMV7,175493,4,no rest for the wicked,lykke li,0,0
0.43,0.436,8,-4.816,1,0.119,0.17,0.0,0.128,0.217,90.053,audio_features,3ohupB1Wm1Cvcyre7rtS9p,spotify:track:3ohupB1Wm1Cvcyre7rtS9p,https://api.spotify.com/v1/tracks/3ohupB1Wm1Cvcyre7rtS9p,https://api.spotify.com/v1/audio-analysis/3ohupB1Wm1Cvcyre7rtS9p,154414,4,holdin on,flume,0,7
0.19,0.908,0,-4.679,1,0.111,0.0346,0.0369,0.241,0.187,148.951,audio_features,4GCzkppq2BvTGk78qWCaat,spotify:track:4GCzkppq2BvTGk78qWCaat,https://api.spotify.com/v1/tracks/4GCzkppq2BvTGk78qWCaat,https://api.spotify.com/v1/audio-analysis/4GCzkppq2BvTGk78qWCaat,230693,4,rocking chair,the districts,0,6
0.19,0.908,0,-4.679,1,0.111,0.0346,0.0369,0.241,0.187,148.951,audio_features,4GCzkppq2BvTGk78qWCaat,spotify:track:4GCzkppq2BvTGk78qWCaat,https://api.spotify.com/v1/tracks/4GCzkppq2BvTGk78qWCaat,https://api.spotify.com/v1/audio-analysis/4GCzkppq2BvTGk78qWCaat,230693,4,rocking chair,the districts,0,0
0.312,0.907,7,-6.571,1,0.229,0.0364,0.618,0.363,0.114,119.717,audio_features,2zT5DENmIbCbcYIa7d9VtP,spotify:track:2zT5DENmIbCbcYIa7d9VtP,https://api.spotify.com/v1/tracks/2zT5DENmIbCbcYIa7d9VtP,https://api.spotify.com/v1/audio-analysis/2zT5DENmIbCbcYIa7d9VtP,281360,4,marriage,gold panda,0,4
0.539,0.584,7,-7.415,1,0.0329,0.00848,0.0723,0.15,0.244,95.069,audio_features,7Ep6MLL8ATx0fFczswsvR5,spotify:track:7Ep6MLL8ATx0fFczswsvR5,https://api.spotify.com/v1/tracks/7Ep6MLL8ATx0fFczswsvR5,https://api.spotify.com/v1/audio-analysis/7Ep6MLL8ATx0fFczswsvR5,224907,4,ride on / right on,phosphorescent,0,7
0.697,0.877,8,-0.309,1,0.314,0.613,1.47e-05,0.518,0.81,182.126,audio_features,3uCizHbUJRaYLPBbEUhh0l,spotify:track:3uCizHbUJRaYLPBbEUhh0l,https://api.spotify.com/v1/tracks/3uCizHbUJRaYLPBbEUhh0l,https://api.spotify.com/v1/audio-analysis/3uCizHbUJRaYLPBbEUhh0l,230200,4,godlovesugly,atmosphere,0,4
0.495,0.815,2,-7.988,1,0.0326,0.00339,0.768,0.29,0.722,159.096,audio_features,4Uti2bua4t2WYxTy8W9Yzb,spotify:track:4Uti2bua4t2WYxTy8W9Yzb,https://api.spotify.com/v1/tracks/4Uti2bua4t2WYxTy8W9Yzb,https://api.spotify.com/v1/audio-analysis/4Uti2bua4t2WYxTy8W9Yzb,195200,4,new york city,christopher owens,0,5
0.511,0.835,9,-5.016,0,0.0416,0.262,0.0,0.191,0.672,152.954,audio_features,00OnVPTYJumAJ5RrHlGTCd,spotify:track:00OnVPTYJumAJ5RrHlGTCd,https://api.spotify.com/v1/tracks/00OnVPTYJumAJ5RrHlGTCd,https://api.spotify.com/v1/audio-analysis/00OnVPTYJumAJ5RrHlGTCd,145467,4,moving to the left,woods,0,0
0.539,0.702,6,-7.291,1,0.0436,0.00245,2.37e-05,0.117,0.206,118.106,audio_features,5vollujufHY0jMZxx77VWr,spotify:track:5vollujufHY0jMZxx77VWr,https://api.spotify.com/v1/tracks/5vollujufHY0jMZxx77VWr,https://api.spotify.com/v1/audio-analysis/5vollujufHY0jMZxx77VWr,301867,4,all these things that i've done,the killers,0,7
0.539,0.702,6,-7.291,1,0.0436,0.00245,2.37e-05,0.117,0.206,118.106,audio_features,5vollujufHY0jMZxx77VWr,spotify:track:5vollujufHY0jMZxx77VWr,https://api.spotify.com/v1/tracks/5vollujufHY0jMZxx77VWr,https://api.spotify.com/v1/audio-analysis/5vollujufHY0jMZxx77VWr,301867,4,all these things that i've done,the killers,0,0
0.604,0.894,2,-5.0,1,0.037,0.0212,0.0,0.0299,0.901,145.017,audio_features,2jZgzSxNSg1hTCq0ewWHGJ,spotify:track:2jZgzSxNSg1hTCq0ewWHGJ,https://api.spotify.com/v1/tracks/2jZgzSxNSg1hTCq0ewWHGJ,https://api.spotify.com/v1/audio-analysis/2jZgzSxNSg1hTCq0ewWHGJ,187253,4,junk of the heart (happy),the kooks,0,2
0.718,0.921,5,-3.978,0,0.0375,0.0516,0.0473,0.315,0.902,121.922,audio_features,3lagu9woJ6UDe6b7Fs6sFs,spotify:track:3lagu9woJ6UDe6b7Fs6sFs,https://api.spotify.com/v1/tracks/3lagu9woJ6UDe6b7Fs6sFs,https://api.spotify.com/v1/audio-analysis/3lagu9woJ6UDe6b7Fs6sFs,224267,4,when the night falls - feat. solange knowles,chromeo,0,2
0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993,audio_features,4qikXelSRKvoCqFcHLB2H2,spotify:track:4qikXelSRKvoCqFcHLB2H2,https://api.spotify.com/v1/tracks/4qikXelSRKvoCqFcHLB2H2,https://api.spotify.com/v1/audio-analysis/4qikXelSRKvoCqFcHLB2H2,329320,4,mercy,kanye west,0,6
0.77,0.614,6,-7.177,1,0.0294,0.0424,0.0,0.169,0.961,120.898,audio_features,3UytFqZuZwJFsTPti5gcPB,spotify:track:3UytFqZuZwJFsTPti5gcPB,https://api.spotify.com/v1/tracks/3UytFqZuZwJFsTPti5gcPB,https://api.spotify.com/v1/audio-analysis/3UytFqZuZwJFsTPti5gcPB,216720,4,don't you evah,spoon,0,2
0.223,0.889,6,-6.207,0,0.0469,0.00317,0.00123,0.346,0.312,179.578,audio_features,1tuQOu0GEvC70bCFzltK3a,spotify:track:1tuQOu0GEvC70bCFzltK3a,https://api.spotify.com/v1/tracks/1tuQOu0GEvC70bCFzltK3a,https://api.spotify.com/v1/audio-analysis/1tuQOu0GEvC70bCFzltK3a,154320,4,we exist,arcade fire,0,0
0.721,0.508,7,-7.496,1,0.394,0.317,0.0,0.153,0.457,159.911,audio_features,5R2rsbwCDXORX2tLfprRmM,spotify:track:5R2rsbwCDXORX2tLfprRmM,https://api.spotify.com/v1/tracks/5R2rsbwCDXORX2tLfprRmM,https://api.spotify.com/v1/audio-analysis/5R2rsbwCDXORX2tLfprRmM,166343,4,le goudron (edit),yacht,0,6
0.721,0.508,7,-7.496,1,0.394,0.317,0.0,0.153,0.457,159.911,audio_features,5R2rsbwCDXORX2tLfprRmM,spotify:track:5R2rsbwCDXORX2tLfprRmM,https://api.spotify.com/v1/tracks/5R2rsbwCDXORX2tLfprRmM,https://api.spotify.com/v1/audio-analysis/5R2rsbwCDXORX2tLfprRmM,166343,4,le goudron (edit),yacht,0,6
0.764,0.916,1,-1.181,1,0.0539,0.0458,0.358,0.0332,0.501,144.055,audio_features,7xi6IzpwkgtpenLzl5LMLc,spotify:track:7xi6IzpwkgtpenLzl5LMLc,https://api.spotify.com/v1/tracks/7xi6IzpwkgtpenLzl5LMLc,https://api.spotify.com/v1/audio-analysis/7xi6IzpwkgtpenLzl5LMLc,179240,4,double bubble trouble,m.i.a.,0,0
0.77,0.894,7,-8.102,0,0.0487,0.000197,0.898,0.0455,0.683,120.986,audio_features,7iHIbOhn3N0AZF5Tky6DhM,spotify:track:7iHIbOhn3N0AZF5Tky6DhM,https://api.spotify.com/v1/tracks/7iHIbOhn3N0AZF5Tky6DhM,https://api.spotify.com/v1/audio-analysis/7iHIbOhn3N0AZF5Tky6DhM,391686,4,careless,dusky,0,5
0.594,0.906,1,-5.536,1,0.0594,0.169,0.00122,0.0778,0.892,104.411,audio_features,16KwF7IrKHTVTitUKH58g3,spotify:track:16KwF7IrKHTVTitUKH58g3,https://api.spotify.com/v1/tracks/16KwF7IrKHTVTitUKH58g3,https://api.spotify.com/v1/audio-analysis/16KwF7IrKHTVTitUKH58g3,200053,4,look at you,george mccrae,0,2
0.707,0.579,0,-6.198,0,0.0293,0.384,0.72,0.408,0.357,96.062,audio_features,4aJnMRNeuDZSQN7FaSNGtM,spotify:track:4aJnMRNeuDZSQN7FaSNGtM,https://api.spotify.com/v1/tracks/4aJnMRNeuDZSQN7FaSNGtM,https://api.spotify.com/v1/audio-analysis/4aJnMRNeuDZSQN7FaSNGtM,131250,4,how did i get here,odesza,0,5
0.507,0.971,2,-2.51,1,0.152,0.00583,0.0,0.278,0.487,123.923,audio_features,3BDlCFBcu0ECQ4ZXd7Kzqv,spotify:track:3BDlCFBcu0ECQ4ZXd7Kzqv,https://api.spotify.com/v1/tracks/3BDlCFBcu0ECQ4ZXd7Kzqv,https://api.spotify.com/v1/audio-analysis/3BDlCFBcu0ECQ4ZXd7Kzqv,243960,4,black out days,phantogram,0,0
0.618,0.911,3,-4.222,1,0.0922,0.791,5.63e-05,0.703,0.712,127.344,audio_features,0gbeHMR4ESdykYOwWQ3PBw,spotify:track:0gbeHMR4ESdykYOwWQ3PBw,https://api.spotify.com/v1/tracks/0gbeHMR4ESdykYOwWQ3PBw,https://api.spotify.com/v1/audio-analysis/0gbeHMR4ESdykYOwWQ3PBw,246600,4,bang! bang!,joe cuba,0,4
0.727,0.548,10,-7.393,1,0.0291,0.0621,0.516,0.133,0.929,107.826,audio_features,5MXXbGYNmRHR7ULMvZYo5R,spotify:track:5MXXbGYNmRHR7ULMvZYo5R,https://api.spotify.com/v1/tracks/5MXXbGYNmRHR7ULMvZYo5R,https://api.spotify.com/v1/audio-analysis/5MXXbGYNmRHR7ULMvZYo5R,289267,4,every 1's a winner - single version,hot chocolate,0,2
0.45,0.782,11,-6.769,1,0.0364,0.00919,0.101,0.123,0.222,173.954,audio_features,2djWLyK8tiIrO2BwodQ5ZU,spotify:track:2djWLyK8tiIrO2BwodQ5ZU,https://api.spotify.com/v1/tracks/2djWLyK8tiIrO2BwodQ5ZU,https://api.spotify.com/v1/audio-analysis/2djWLyK8tiIrO2BwodQ5ZU,201602,4,unbound,cathedrals,0,0
0.592,0.927,1,-7.446,1,0.0379,1.42e-05,0.583,0.294,0.326,126.005,audio_features,7AxmT6cBkyLwEnb1IJWtUr,spotify:track:7AxmT6cBkyLwEnb1IJWtUr,https://api.spotify.com/v1/tracks/7AxmT6cBkyLwEnb1IJWtUr,https://api.spotify.com/v1/audio-analysis/7AxmT6cBkyLwEnb1IJWtUr,232381,4,operate,astr,0,5
